#& sector superlayer component v0 deltanm tmax distbeta delta_bfield_coefficient b1 b2 b3 b4 delta_T0 c1 c2 c3
1	 1	 0	 0.004466	 0	 154.452187	 0.030796	 0.000000	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.004486	 0
1	 2	 0	 0.004446	 0	 163.229896	 0.030479	 0.000000	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.004404	 0
1	 3	 0	 0.004351	 0	 304.137642	 0.042302	 0.246560	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.003041	 0
1	 4	 0	 0.004298	 0	 339.084129	 0.045991	 0.258470	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.002855	 0
1	 5	 0	 0.003378	 0	 651.878572	 0.047559	 0.000000	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.001713	 0
1	 6	 0	 0.003340	 0	 717.348063	 0.045643	 0.000000	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.001606	 0
2	 1	 0	 0.004466	 0	 154.452187	 0.030796	 0.000000	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.004486	 0
2	 2	 0	 0.004446	 0	 163.229896	 0.030479	 0.000000	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.004404	 0
2	 3	 0	 0.004351	 0	 304.137642	 0.042302	 0.246560	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.003041	 0
2	 4	 0	 0.004298	 0	 339.084129	 0.045991	 0.258470	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.002855	 0
2	 5	 0	 0.003378	 0	 651.878572	 0.047559	 0.000000	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.001713	 0
2	 6	 0	 0.003340	 0	 717.348063	 0.045643	 0.000000	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.001606	 0
3	 1	 0	 0.004466	 0	 154.452187	 0.030796	 0.000000	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.004486	 0
3	 2	 0	 0.004446	 0	 163.229896	 0.030479	 0.000000	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.004404	 0
3	 3	 0	 0.004351	 0	 304.137642	 0.042302	 0.246560	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.003041	 0
3	 4	 0	 0.004298	 0	 339.084129	 0.045991	 0.258470	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.002855	 0
3	 5	 0	 0.003378	 0	 651.878572	 0.047559	 0.000000	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.001713	 0
3	 6	 0	 0.003340	 0	 717.348063	 0.045643	 0.000000	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.001606	 0
4	 1	 0	 0.004466	 0	 154.452187	 0.030796	 0.000000	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.004486	 0
4	 2	 0	 0.004446	 0	 163.229896	 0.030479	 0.000000	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.004404	 0
4	 3	 0	 0.004351	 0	 304.137642	 0.042302	 0.246560	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.003041	 0
4	 4	 0	 0.004298	 0	 339.084129	 0.045991	 0.258470	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.002855	 0
4	 5	 0	 0.003378	 0	 651.878572	 0.047559	 0.000000	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.001713	 0
4	 6	 0	 0.003340	 0	 717.348063	 0.045643	 0.000000	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.001606	 0
5	 1	 0	 0.004466	 0	 154.452187	 0.030796	 0.000000	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.004486	 0
5	 2	 0	 0.004446	 0	 163.229896	 0.030479	 0.000000	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.004404	 0
5	 3	 0	 0.004351	 0	 304.137642	 0.042302	 0.246560	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.003041	 0
5	 4	 0	 0.004298	 0	 339.084129	 0.045991	 0.258470	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.002855	 0
5	 5	 0	 0.003378	 0	 651.878572	 0.047559	 0.000000	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.001713	 0
5	 6	 0	 0.003340	 0	 717.348063	 0.045643	 0.000000	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.001606	 0
6	 1	 0	 0.004466	 0	 154.452187	 0.030796	 0.000000	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.004486	 0
6	 2	 0	 0.004446	 0	 163.229896	 0.030479	 0.000000	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.004404	 0
6	 3	 0	 0.004351	 0	 304.137642	 0.042302	 0.246560	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.003041	 0
6	 4	 0	 0.004298	 0	 339.084129	 0.045991	 0.258470	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.002855	 0
6	 5	 0	 0.003378	 0	 651.878572	 0.047559	 0.000000	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.001713	 0
6	 6	 0	 0.003340	 0	 717.348063	 0.045643	 0.000000	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.001606	 0
