#& Sector Superlayer Slot Cable T0Correction T0Error
1	 1	 1	 1	 0.482958	 1.977663
1	 1	 1	 2	 6.448374	 1.520888
1	 1	 1	 3	 3.054463	 1.922832
1	 1	 1	 4	 3.461737	 1.682750
1	 1	 1	 5	 3.964795	 0.016166
1	 1	 1	 6	 2.634367	 1.432466
1	 1	 2	 1	 0.640620	 2.119400
1	 1	 2	 2	 1.251164	 2.058954
1	 1	 2	 3	 4.857325	 1.731990
1	 1	 2	 4	 2.491320	 1.612949
1	 1	 2	 5	 5.330012	 1.707517
1	 1	 2	 6	 2.592129	 1.624155
1	 1	 3	 1	 3.148530	 1.976721
1	 1	 3	 2	 5.122416	 2.157090
1	 1	 3	 3	 4.359768	 1.536653
1	 1	 3	 4	 1.410723	 2.377617
1	 1	 3	 5	 -1.440409	 3.199605
1	 1	 3	 6	 4.807722	 1.536596
1	 1	 4	 1	 3.965873	 1.547870
1	 1	 4	 2	 2.486727	 2.038401
1	 1	 4	 3	 1.483841	 1.242044
1	 1	 4	 4	 1.728299	 2.035636
1	 1	 4	 5	 3.448850	 1.990751
1	 1	 4	 6	 4.698555	 1.952796
1	 1	 5	 1	 2.524253	 2.275730
1	 1	 5	 2	 1.573390	 2.347772
1	 1	 5	 3	 1.609725	 2.478352
1	 1	 5	 4	 0.378412	 2.153326
1	 1	 5	 5	 3.570303	 2.285289
1	 1	 5	 6	 -0.803370	 5.216694
1	 1	 6	 1	 6.101129	 3.790270
1	 1	 6	 2	 -1.119992	 11.732600
1	 1	 6	 3	 7.379964	 5.578210
1	 1	 6	 4	 5.471300	 3.291209
1	 1	 6	 5	 -5.143449	 5.209942
1	 1	 6	 6	 5.558673	 5.349536
1	 1	 7	 1	 7.632085	 8.963701
1	 1	 7	 2	 0.430082	 10.198856
1	 1	 7	 3	 4.733740	 0.126261
1	 1	 7	 4	 -21.333841	 42.265280
1	 1	 7	 5	 3.937045	 0.131229
1	 1	 7	 6	 9.468804	 40.963886
1	 2	 1	 1	 -21.270870	 7.828545
1	 2	 1	 2	 -17.195111	 1.690596
1	 2	 1	 3	 -18.455377	 1.871350
1	 2	 1	 4	 -20.463778	 2.189669
1	 2	 1	 5	 -18.835721	 2.445558
1	 2	 1	 6	 -19.972109	 1.995771
1	 2	 2	 1	 -19.157988	 1.841477
1	 2	 2	 2	 -19.258871	 1.932361
1	 2	 2	 3	 -21.141855	 2.031706
1	 2	 2	 4	 -22.497049	 2.517863
1	 2	 2	 5	 -19.602350	 2.929781
1	 2	 2	 6	 -22.435860	 1.902329
1	 2	 3	 1	 -22.561286	 1.893929
1	 2	 3	 2	 -19.535488	 2.128409
1	 2	 3	 3	 -21.581359	 1.754177
