#& Sector Superlayer Slot Cable T0Correction T0Error
1	 1	 1	 1	 1.095059	 0.026925
1	 1	 1	 2	 2.518257	 0.017755
1	 1	 1	 3	 2.227345	 0.011387
1	 1	 1	 4	 1.145199	 0.014589
1	 1	 1	 5	 2.558447	 0.016166
1	 1	 1	 6	 2.915965	 0.017966
1	 1	 2	 1	 2.007539	 0.004691
1	 1	 2	 2	 2.110900	 0.011439
1	 1	 2	 3	 4.033932	 0.015370
1	 1	 2	 4	 2.856939	 0.015429
1	 1	 2	 5	 3.489602	 0.016019
1	 1	 2	 6	 3.915272	 0.016242
1	 1	 3	 1	 2.901455	 0.016101
1	 1	 3	 2	 5.575592	 0.023866
1	 1	 3	 3	 2.329708	 0.017734
1	 1	 3	 4	 2.329411	 0.019505
1	 1	 3	 5	 4.334902	 0.020104
1	 1	 3	 6	 4.077862	 0.021515
1	 1	 4	 1	 3.429292	 0.021526
1	 1	 4	 2	 4.602992	 0.023417
1	 1	 4	 3	 0.944302	 0.035467
1	 1	 4	 4	 1.357782	 0.022901
1	 1	 4	 5	 3.012262	 0.024544
1	 1	 4	 6	 4.229052	 0.028295
1	 1	 5	 1	 4.643872	 0.027855
1	 1	 5	 2	 2.504777	 0.031542
1	 1	 5	 3	 4.451622	 0.033236
1	 1	 5	 4	 4.838542	 0.036712
1	 1	 5	 5	 4.405032	 0.039272
1	 1	 5	 6	 4.868582	 0.042458
1	 1	 6	 1	 5.229292	 0.063593
1	 1	 6	 2	 5.061362	 0.030817
1	 1	 6	 3	 4.631072	 0.065940
1	 1	 6	 4	 3.284922	 0.055702
1	 1	 6	 5	 4.328682	 0.082849
1	 1	 6	 6	 4.861962	 0.100727
1	 1	 7	 1	 5.195492	 0.102668
1	 1	 7	 2	 6.343862	 0.153868
1	 1	 7	 3	 3.327392	 0.126261
1	 1	 7	 4	 6.040382	 0.043473
1	 1	 7	 5	 2.530697	 0.131229
1	 1	 7	 6	 3.669702	 0.220162
1	 2	 1	 1	 -19.638234	 0.015213
1	 2	 1	 2	 -18.808234	 0.019937
1	 2	 1	 3	 -19.641834	 0.020746
1	 2	 1	 4	 -19.369934	 0.033656
1	 2	 1	 5	 -19.493934	 0.020968
1	 2	 1	 6	 -19.037534	 0.017526
1	 2	 2	 1	 -19.298634	 0.017882
1	 2	 2	 2	 -18.763134	 0.016686
1	 2	 2	 3	 -20.758734	 0.016662
1	 2	 2	 4	 -20.862334	 0.016433
1	 2	 2	 5	 -19.872334	 0.017910
1	 2	 2	 6	 -20.162034	 0.018158
1	 2	 3	 1	 -20.357634	 0.017321
1	 2	 3	 2	 -18.655134	 0.031051
1	 2	 3	 3	 -20.190634	 0.020154
1	 2	 3	 4	 -19.677334	 0.021081
1	 2	 3	 5	 -19.218034	 0.022248
